,0,1,2,3
103,gdb9_21354,-59.89090827141399 kJ/mol,"[Vec3(x=0.8983802541254704, y=-0.2238232484727689, z=-0.0030450172356428773), Vec3(x=-0.6566527891991996, y=1.182352028109662, z=-0.003812412638557472), Vec3(x=0.12909602262141107, y=-1.1150985688746005, z=0.012379524819678522), Vec3(x=2.2198967667812894, y=0.5019013823607565, z=-0.010373966672394541), Vec3(x=-0.4468523862594793, y=-1.2834298649947868, z=-0.030715236569918147), Vec3(x=0.13672924316665558, y=-1.5420431396414642, z=-0.033272841720791035), Vec3(x=0.5850745842658398, y=0.08795160587715145, z=-0.016921955324630034), Vec3(x=-0.2865536447177419, y=0.5520410478489399, z=0.015187979694609055), Vec3(x=-2.237255549767724, y=0.15562248583589877, z=0.02542209447919186), Vec3(x=-1.1995002777277932, y=0.05623618225087057, z=-0.021968221859281822), Vec3(x=0.5110634107702197, y=0.27068969883478644, z=0.0423332545213122), Vec3(x=0.3465867637061706, y=1.3576022982157383, z=0.024786411076221704)] kJ/(nm mol)","[Vec3(x=0.12669025662989952, y=0.5197442254027393, z=0.0070419124129048605), Vec3(x=-0.44736595843994564, y=0.18950158670762107, z=-0.008305458363530915), Vec3(x=0.5625327019389488, y=0.1492783392095589, z=0.012478234155640422), Vec3(x=0.08170783168313278, y=0.2915387385080521, z=0.010114340999108684), Vec3(x=-0.07488868458787579, y=-1.0947595394346195, z=-0.03450637020735581), Vec3(x=-0.27650806629776525, y=-0.917332149434742, z=-0.026394330818838796), Vec3(x=0.00014472073007709696, y=0.04451146687006258, z=-0.009465418794110114), Vec3(x=0.5220007848608716, y=0.3743695865499399, z=0.006247821235182416), Vec3(x=-0.9884597799307429, y=-0.6209883263629123, z=0.009557915553666696), Vec3(x=0.044546503333435794, y=0.1621614775149709, z=-0.034660533385516334), Vec3(x=-0.18664577463279386, y=0.3675564389326098, z=0.050195940054516885), Vec3(x=0.6362378353179281, y=0.534425904141699, z=0.017695991861816474)] kJ/(nm mol)"
104,gdb9_21355,-35.78089068844224 kJ/mol,"[Vec3(x=3.1355932881169366, y=-2.5568208378715838, z=-0.004154283611855103), Vec3(x=-0.3761063421601989, y=-1.7287920896902307, z=-0.11675499825561286), Vec3(x=0.8468604080425735, y=0.6850510748818124, z=-0.023971639542573087), Vec3(x=-0.8645359168772586, y=-3.0831862011449402, z=-0.006440779366289728), Vec3(x=-2.215403038592342, y=1.455740873945274, z=0.16729435363665335), Vec3(x=-1.1784687766885327, y=2.2801467909681605, z=0.07201097842211546), Vec3(x=0.6777361601311895, y=-0.823977954124075, z=-0.0005648335060586263), Vec3(x=2.0027491650138955, y=0.9567928670984784, z=-0.10707008582573585), Vec3(x=-0.09184219399687521, y=0.05476752828033682, z=0.3744198963542528), Vec3(x=-2.8589977788475096, y=1.4954229498078035, z=-0.12918424317809185), Vec3(x=0.922392137675331, y=1.2648673956142034, z=-0.22558433532449396)] kJ/(nm mol)","[Vec3(x=-0.1514788526251465, y=-0.1162958142654773, z=0.031248315526226145), Vec3(x=1.1218168287218475, y=-0.2282384635931436, z=-0.10316898934128749), Vec3(x=0.3291683721500931, y=-0.5048102188281973, z=-0.018272182997586484), Vec3(x=-0.14460784190825393, y=-1.6645024681281484, z=-0.006923057176024372), Vec3(x=-1.5842458527902181, y=1.3311852240358348, z=0.1538635495907279), Vec3(x=-1.1214128974722826, y=0.8177853713921195, z=0.061739191970410445), Vec3(x=0.46139330219693875, y=0.405487006770727, z=-0.00919190270826542), Vec3(x=1.0350742884728845, y=-1.0572147770779312, z=-0.08895714993890197), Vec3(x=1.736961811203841, y=-1.2469823897667922, z=0.3264621030751249), Vec3(x=-2.134068668500362, y=1.325518837097185, z=-0.13492662861795424), Vec3(x=0.4513999873872194, y=0.9380650697593751, z=-0.2118733238882844)] kJ/(nm mol)"
105,gdb9_21356,-42.74170634590959 kJ/mol,"[Vec3(x=-0.655719963151796, y=0.34927928342212056, z=6.277061997239652e-05), Vec3(x=0.3075911133566933, y=1.6001353592754413, z=-0.017988934081209607), Vec3(x=0.4692920432482879, y=-1.4926476837977134, z=-0.002256505992278335), Vec3(x=-0.43505496984869296, y=-1.091933122218279, z=0.059548803141637796), Vec3(x=1.82091090935441, y=0.14821369887579294, z=-0.044658260844649966), Vec3(x=1.2639171307757806, y=-0.8173893770757559, z=-0.0036595091994513496), Vec3(x=-0.6450739964841432, y=-0.5280877100258294, z=-0.022482279051519338), Vec3(x=-0.9590559023699825, y=0.445693810593184, z=-0.007562014949661133), Vec3(x=-0.6327970006385826, y=0.913956801276214, z=0.06429459578035956), Vec3(x=-0.5340215235891606, y=0.47267117447535156, z=-0.02529823515217311)] kJ/(nm mol)","[Vec3(x=-0.4938126719024609, y=0.022482218209088245, z=-0.003286129178853653), Vec3(x=0.2420963891017891, y=2.1004612410968093, z=-0.014578860380410674), Vec3(x=0.2795868955606693, y=-2.402305387309525, z=-0.005631032798961044), Vec3(x=-1.060993537639888, y=-0.8165956597247259, z=0.06187564832044701), Vec3(x=2.0074674890786355, y=0.9107092220727964, z=-0.0342283200885003), Vec3(x=1.8470895627344817, y=-0.7170658331584718, z=-0.01680728735540349), Vec3(x=-0.8458585700275307, y=-1.1672417619652151, z=-0.01954547843179011), Vec3(x=-1.6833669789328383, y=-0.18639647749864707, z=-0.0032379710896917047), Vec3(x=0.2853071213124707, y=1.9847410935354262, z=0.06043343863492778), Vec3(x=-0.5775127190524358, y=0.271212656044554, z=-0.0249939964558914)] kJ/(nm mol)"
106,gdb9_21357,-55.138749054686684 kJ/mol,"[Vec3(x=-0.006261677708238267, y=-1.781848158504829, z=-0.033395110109254444), Vec3(x=-1.280374441963886, y=0.9691807593578687, z=0.04617074489102446), Vec3(x=-1.7919279097104095, y=1.7729861103173334, z=0.018899214372492423), Vec3(x=-1.998824878867353, y=0.6685286503727355, z=0.05913062142834924), Vec3(x=2.0124256020058624, y=-1.4971316548820823, z=-0.01152445227376564), Vec3(x=1.4397168936210392, y=-2.846277854643631, z=0.003919842337141155), Vec3(x=-0.2055155603174228, y=-2.2469797960189055, z=0.006411627078278026), Vec3(x=1.0007829872734675, y=-1.4305815410172045, z=-0.04110445000597007), Vec3(x=1.121816413484538, y=0.6046080307213089, z=-0.1014942423866616), Vec3(x=0.7614374850459598, y=2.578737414003001, z=0.01324227100831099), Vec3(x=-1.4526053107913413, y=-0.10663352801600468, z=0.06979155429599526), Vec3(x=2.111672965519503, y=4.391016958238993, z=0.050777740702482754), Vec3(x=-1.7122872544817653, y=-1.0756149266721025, z=-0.08082605424241596)] kJ/(nm mol)","[Vec3(x=2.0730512312520766, y=-2.748226543740209, z=-0.055737753566690085), Vec3(x=-1.6879460244329039, y=2.03002802773932, z=0.0520463526301862), Vec3(x=-1.0681160276032529, y=0.4129782582099324, z=0.008669127419462797), Vec3(x=-0.9128983824369783, y=-0.5986218062881079, z=0.038037997860219996), Vec3(x=1.12047044215808, y=-0.7288003181863587, z=0.00034114634390558507), Vec3(x=0.6129081909828926, y=-0.7753187575631273, z=0.023821448338051887), Vec3(x=-1.2387774585509135, y=-1.5553830166319074, z=0.017626144926918164), Vec3(x=-0.5997556168391753, y=-0.9652714132143956, z=-0.019673127022832304), Vec3(x=0.7287846150096016, y=0.976693896154984, z=-0.09404845043884354), Vec3(x=-0.11112179683929924, y=2.138794630798989, z=0.019444533364791905), Vec3(x=-1.388707198617709, y=0.47004743157822304, z=0.06954054704076151), Vec3(x=1.998113280532774, y=2.521210273515976, z=0.040804317055555206), Vec3(x=0.4739974611224227, y=-1.178135669163055, z=-0.10087232772366417)] kJ/(nm mol)"
107,gdb9_21358,-36.33288226753439 kJ/mol,"[Vec3(x=-4.185319287850632, y=1.9316979443519813, z=0.047771021616401343), Vec3(x=1.1419648102937572, y=-1.9994031301123414, z=-0.019650870256978425), Vec3(x=0.9098902557041981, y=0.9700066777157872, z=-0.004445002414949606), Vec3(x=-2.020676626498158, y=0.625957777684448, z=0.019024692627591655), Vec3(x=1.9525845554601062, y=-1.50569825926695, z=-0.028238253905504607), Vec3(x=-1.0788178608861472, y=-0.10648615469926881, z=0.013295401870625057), Vec3(x=-0.5998326630591748, y=-0.14841768927848875, z=0.0049708122213925066), Vec3(x=0.12810086405511356, y=1.3752525057172704, z=0.003069623470844718), Vec3(x=1.49657804443666, y=-0.9731518150431953, z=-0.03262234303008338), Vec3(x=0.8920833635503556, y=-0.2953507188257447, z=0.001017190951400626), Vec3(x=0.5129933576860566, y=0.49998272879344086, z=-0.002583296805259261), Vec3(x=0.8504128017158052, y=-0.37439058229387, z=-0.0016096170954023048)] kJ/(nm mol)","[Vec3(x=-0.2857638541948404, y=-0.7346382414185513, z=-0.005903691801127264), Vec3(x=0.6819194751233226, y=2.3483254111134784, z=0.011101309160912454), Vec3(x=-0.15586477345010508, y=-1.4371922379152693, z=-0.010864773900196134), Vec3(x=0.20591608483792356, y=-0.6460697673499283, z=-0.006674807221454415), Vec3(x=0.9447609320059627, y=0.02894647802218575, z=-0.012442032667354108), Vec3(x=-3.0416012503199, y=0.7556612673656673, z=0.04261148729909081), Vec3(x=0.7935682547025635, y=1.126278852442823, z=-0.003106542110215438), Vec3(x=1.9277265088487638, y=-2.6067948221189567, z=-0.038058395400959455), Vec3(x=-1.9848853604300274, y=0.9032778852144503, z=0.010304384645997589), Vec3(x=2.1714296022520045, y=-0.4029027323825858, z=-0.011235561063410726), Vec3(x=-0.03393074584426614, y=2.127037983699438, z=0.012547969821698368), Vec3(x=-1.2232748735303858, y=-1.4619222088591073, z=0.011720671863469478)] kJ/(nm mol)"
108,gdb9_21359,-57.90057215486557 kJ/mol,"[Vec3(x=-1.7049862664450472, y=0.31061165614752895, z=0.016452721385112667), Vec3(x=-0.3849217754602705, y=0.06562467352216572, z=0.0020713777099041764), Vec3(x=0.019728430765155736, y=1.7006187568155156, z=0.015866345699922846), Vec3(x=1.276524500872199, y=-1.2013952579814315, z=-0.022918727919738924), Vec3(x=-0.0015850186729551297, y=0.17654460639190006, z=0.0011876184043466687), Vec3(x=-0.6778532161049782, y=-0.533360959247716, z=0.01695134492975381), Vec3(x=-0.3277343293634658, y=0.6414391022923951, z=0.015877848134506545), Vec3(x=1.685038822141948, y=0.16478269902614784, z=-0.01942807553504977), Vec3(x=-0.33311483635768013, y=0.9817387509955324, z=0.0013035884067784664), Vec3(x=0.8130680439079327, y=0.25288051155249036, z=-0.01383174760966599), Vec3(x=-0.41424252679637164, y=-0.4464803551794603, z=0.01925070631186765), Vec3(x=0.050080078862720256, y=-2.1129412418305265, z=-0.03278311912703735)] kJ/(nm mol)","[Vec3(x=-0.580598036115326, y=-0.19022099240089574, z=0.002390883259233645), Vec3(x=-0.9306101650375922, y=0.1463230601055443, z=0.0070257303268035365), Vec3(x=0.49727425243918333, y=1.0082316867752752, z=0.00729072573799705), Vec3(x=0.4090858959391852, y=-0.3912010891423314, z=-0.01031213386162888), Vec3(x=-0.05633569790359161, y=0.18271898865171465, z=0.002202433325847686), Vec3(x=-0.9110930521974012, y=-0.2601423929189366, z=0.020479679973990805), Vec3(x=-0.1458014181071121, y=0.7482662254642491, z=0.014643889218939998), Vec3(x=1.1563028277766847, y=-0.24064732697843283, z=-0.016061572927482004), Vec3(x=-1.172577216920402, y=1.3856061616576945, z=0.012281271514194558), Vec3(x=0.9011559063144432, y=0.5156106114938979, z=-0.012987482713343379), Vec3(x=-0.1588197739964805, y=-0.12790503608732706, z=0.018655647839145306), Vec3(x=0.9920102789236864, y=-2.7766341745751504, z=-0.045609108946602195)] kJ/(nm mol)"
109,gdb9_21360,-26.30507182522726 kJ/mol,"[Vec3(x=2.04980655115034, y=1.2222576870298099, z=-0.004274582928641024), Vec3(x=-0.9716766362960243, y=0.7696298614970374, z=0.00031417021671975576), Vec3(x=2.612609890856845, y=-0.21164101840315652, z=-0.021504200834752574), Vec3(x=-1.0594182424465544, y=-3.104923586440151, z=-0.011606687738995536), Vec3(x=-1.5939623458416605, y=-0.08605742483433687, z=-0.013433965661690972), Vec3(x=1.5170074719385411, y=-0.369127432829373, z=-0.017536255493379116), Vec3(x=1.0809812585027316, y=-1.8081482166945761, z=-0.03361529817724862), Vec3(x=-1.1943507113971918, y=-1.054167224437549, z=0.02046904565214369), Vec3(x=-1.278259873405588, y=1.8625287426370107, z=0.06174017056830894), Vec3(x=-0.04401359280852546, y=2.6573343897378727, z=-0.015454888893690844), Vec3(x=-1.1186757289107163, y=0.12227297632369982, z=0.0349022083065198)] kJ/(nm mol)","[Vec3(x=1.7678024534667642, y=3.4148360203047226, z=0.009779878663470187), Vec3(x=1.3034808651566436, y=0.4773328000975994, z=-0.02195685941462333), Vec3(x=-0.6568198048479132, y=-1.0626589528565091, z=0.008745307924540313), Vec3(x=-0.6557836042626377, y=-2.1340268111657394, z=-0.012103144841419056), Vec3(x=-2.42614112276987, y=-0.43799657887932264, z=-0.008574296727792391), Vec3(x=2.4668371033947096, y=-0.8057508208837589, z=-0.030456797787341117), Vec3(x=2.617770049938997, y=-2.683771915585112, z=-0.05384293288816777), Vec3(x=-2.641312374744075, y=-1.6049464967505003, z=0.03320135030489979), Vec3(x=0.6117202981483274, y=1.3692244696148332, z=0.043201563776504665), Vec3(x=-0.9501989589573725, y=3.193779319748117, z=-0.006595561049150822), Vec3(x=-1.4373527885583073, y=0.2739781318904875, z=0.038601461771105905)] kJ/(nm mol)"
110,gdb9_21361,-56.076645607924036 kJ/mol,"[Vec3(x=2.820286646893237, y=-0.20181809282480856, z=-1.0971562212879036), Vec3(x=-1.5056311802597975, y=-1.8032518694861892, z=-0.39881298269511944), Vec3(x=-0.6538641814844368, y=1.1883690327262002, z=2.0946913208423084), Vec3(x=0.2070935641478968, y=-0.11560388437789015, z=0.9685589800770984), Vec3(x=-1.0050838439583885, y=1.0546007729337532, z=1.059000140345077), Vec3(x=1.3853514336632031, y=0.9302851388532645, z=2.141858560815905), Vec3(x=1.2539373607298074, y=0.09085034123168612, z=2.0909359552024256), Vec3(x=0.37450664842288006, y=0.16024582328100223, z=-2.8451333977922886), Vec3(x=0.27243091661199514, y=0.2737820253919949, z=0.567903540667885), Vec3(x=-1.358169298281453, y=-0.6641187405298297, z=-0.8732779599602551), Vec3(x=-0.8064473379794066, y=-0.5221637184419023, z=-0.8232804366439979), Vec3(x=-1.3152584416538389, y=0.885662771564995, z=-2.6276849170339887), Vec3(x=0.330793592131414, y=-1.2768291099045257, z=-0.2575826745856915)] kJ/(nm mol)","[Vec3(x=2.1331426978759396, y=-2.034651278201551, z=0.014640481487830925), Vec3(x=-1.0642576177534693, y=0.7434099864411223, z=-1.7964747227997293), Vec3(x=-0.10053195218154087, y=0.12893421962269258, z=1.7089527375470013), Vec3(x=-1.241300496616816, y=-0.6844729999226331, z=0.6451787004045713), Vec3(x=0.22084947555764245, y=2.302994842662372, z=0.15714054542283473), Vec3(x=-2.476989953296936, y=0.6510672645665636, z=2.1817666642689915), Vec3(x=0.541380135657576, y=0.34302486907932916, z=-0.24913061813343518), Vec3(x=-1.2962996201913057, y=0.1515764963448305, z=-1.8498605569289737), Vec3(x=-0.6352301571393184, y=1.696852064819197, z=1.1449378927206055), Vec3(x=0.08151395794079974, y=-0.44683944818092414, z=-2.170318386390897), Vec3(x=-0.7904753383216292, y=-1.5719223636489232, z=1.8961163324497008), Vec3(x=2.530933436938078, y=-1.5040456211884958, z=-1.3148415009893313), Vec3(x=2.0972700508915096, y=0.22406646907882077, z=-0.3681085897889247)] kJ/(nm mol)"
111,gdb9_21362,-61.91681554760055 kJ/mol,"[Vec3(x=0.28395741983808875, y=1.6038873365098425, z=0.6159187305205842), Vec3(x=0.1571784889794685, y=-1.547051883322922, z=0.21069079280598801), Vec3(x=0.29877795989685296, y=-0.13148371609639753, z=0.13606780149482844), Vec3(x=-0.9212412570319941, y=0.27131675665492594, z=-0.4873180628642233), Vec3(x=-0.40793631725907176, y=-0.16840334381888056, z=-4.921954016951712), Vec3(x=-1.374203043646503, y=1.6548845476897895, z=0.6585635378636354), Vec3(x=1.2385463630447475, y=1.2292674706532125, z=0.8827114756270174), Vec3(x=1.2670197522561466, y=-1.0190240772162724, z=0.4971631765043405), Vec3(x=-0.727659396888626, y=-1.100657973730364, z=0.6486299677741412), Vec3(x=1.094916306880421, y=-0.7828841991625239, z=0.3729282243477148), Vec3(x=-0.9307623084598617, y=0.6859973009582632, z=0.5908840051820112), Vec3(x=0.021373130625647718, y=-0.6958057806112379, z=0.7957155597885364)] kJ/(nm mol)","[Vec3(x=1.6104267269589059, y=-1.4349829735975845, z=0.6180165405309472), Vec3(x=0.4782617709910255, y=2.018535309189531, z=0.23434585600389513), Vec3(x=0.31004467598938845, y=-1.6940652981072617, z=0.13089744341164788), Vec3(x=-0.4279451508750185, y=-0.5475675596946985, z=-0.5028711580438725), Vec3(x=-0.9541633836346648, y=2.6836104308596944, z=-4.839997090030661), Vec3(x=-3.3256690591788356, y=0.8834398218302795, z=0.7015896736221876), Vec3(x=1.6015563636151455, y=1.6695783321141278, z=0.8667135894572566), Vec3(x=1.8513524823408716, y=-1.569036833155863, z=0.4790354464093127), Vec3(x=-2.0099921992033956, y=-0.24956622146058294, z=0.6390639917405172), Vec3(x=0.860207858957807, y=-2.395597642073149, z=0.3549462913040451), Vec3(x=-0.618939338731515, y=1.2560974756646601, z=0.5672773774703699), Vec3(x=0.6248582990960792, y=-0.6204486562655802, z=0.7509820604761157)] kJ/(nm mol)"
112,gdb9_21363,-33.18700316471728 kJ/mol,"[Vec3(x=-1.641896894457659, y=-0.8111383192550647, z=0.008090084847539813), Vec3(x=1.3058531788009304, y=2.6005407924967585, z=0.008327735021193217), Vec3(x=-3.8824218705404974, y=1.5044684555283538, z=0.04009638505372681), Vec3(x=2.1218653226922015, y=0.8202137087337178, z=-0.02517849356004742), Vec3(x=-2.9152691612206354, y=-1.1506752208468924, z=0.014573613843040789), Vec3(x=0.34229297056998575, y=-2.994035044489067, z=-0.010908354232382678), Vec3(x=3.203079682925676, y=-0.410348743116856, z=-0.018535897552941716), Vec3(x=-2.327977185665077, y=0.7522189116607194, z=0.024297255879121682), Vec3(x=2.4540716680095898, y=2.1177199293523756, z=-0.028279042981629754), Vec3(x=1.7665072107683102, y=1.7566882618631894, z=0.013429316839877359), Vec3(x=-0.6834142656756228, y=-0.7823754808610488, z=-0.0022907194581320844), Vec3(x=0.257359888530317, y=-3.40336451226608, z=-0.023623023638194907)] kJ/(nm mol)","[Vec3(x=-1.8604621322209205, y=-0.9028283313109213, z=0.0087563084944281), Vec3(x=0.4486063758218961, y=1.416235149740885, z=0.009304296996712313), Vec3(x=-0.8679528391438112, y=-0.4743064581541603, z=-0.0013036912282773372), Vec3(x=-0.19123145953324183, y=0.2036623327657594, z=-0.0066629750668356635), Vec3(x=-0.1300836955097111, y=0.25749728821233475, z=-0.004974934324950553), Vec3(x=-0.6720318270374719, y=-0.1403215439406722, z=0.015112875130542491), Vec3(x=0.040336052518853194, y=1.1782312306131644, z=0.017281052628990157), Vec3(x=1.5824062773554033, y=-0.4504921636188044, z=-0.01780960317709024), Vec3(x=0.17166282213224804, y=0.42248987942800653, z=-0.011367868246310864), Vec3(x=0.3959987022363549, y=-0.14577231000633617, z=0.013792901054442641), Vec3(x=0.9139312808078612, y=0.13843251641714005, z=-0.01107745300807883), Vec3(x=0.16882473410694843, y=-1.502824252287013, z=-0.011050849648930106)] kJ/(nm mol)"
113,gdb9_21364,-274.25614762306213 kJ/mol,"[Vec3(x=-65.80675756492508, y=-790.3502403463694, z=-4.8066990860204095), Vec3(x=-1375.052926989848, y=1552.439893530002, z=13.721678076080368), Vec3(x=-579.9387169783258, y=-4532.2652737530925, z=43.34553425549993), Vec3(x=-5548.320301638672, y=3155.784121432796, z=-3605.263027816501), Vec3(x=1357.4283318536745, y=1559.248569136178, z=-85.40517814017765), Vec3(x=-525.624130937763, y=-164.58012039598992, z=11.119683571921218), Vec3(x=-5594.424009336761, y=-4695.489616307787, z=-15322.58338494673), Vec3(x=14201.88628208731, y=4898.033709279191, z=13100.005998583341), Vec3(x=-93.35710991598529, y=125.39361322347449, z=-0.5107497231568352), Vec3(x=-234.65285109680644, y=270.8467254435078, z=4.630492218885685), Vec3(x=318.23296968399274, y=225.19941023475292, z=7.66356231160402), Vec3(x=-1751.6228450674448, y=-56.39046588626145, z=5686.840674333649), Vec3(x=99.14173461062319, y=-2432.256066884493, z=10.805224462422622), Vec3(x=-207.88958478572675, y=884.3857336646977, z=140.43618820369477)] kJ/(nm mol)","[Vec3(x=17.72664773903, y=-706.501485463557, z=-1.9076169021825224), Vec3(x=-1365.8694896424358, y=1555.711332128635, z=10.766836164287726), Vec3(x=-587.9519539778375, y=-4590.582061472819, z=50.748562386031075), Vec3(x=-5574.207645999024, y=3130.7392224459795, z=-3608.307545810427), Vec3(x=891.2624688165652, y=1370.6561619096155, z=-87.38534934379105), Vec3(x=-38.31179878444266, y=4.37973372998664, z=9.096409418450225), Vec3(x=-5648.231534971526, y=-4793.733436498217, z=-15273.471674636749), Vec3(x=14295.755945325835, y=4962.742266408097, z=13113.360851915384), Vec3(x=-218.2387436745302, y=84.3681997102909, z=-0.9149637477005979), Vec3(x=-214.90880393188945, y=323.0500640665547, z=4.261901416931418), Vec3(x=362.15794984756695, y=274.31850508338573, z=2.968402637913222), Vec3(x=-1651.7589258093271, y=-2.98468890872239, z=5667.905519031363), Vec3(x=71.13537932497866, y=-2302.457437123751, z=-7.246376709070908), Vec3(x=-338.55946088435957, y=690.2936468727055, z=120.12504385173554)] kJ/(nm mol)"
114,gdb9_21365,-1012.0162552720059 kJ/mol,"[Vec3(x=1.2809800339393291, y=0.8285851211337842, z=0.09287673085461945), Vec3(x=-0.39222778838671957, y=-1.718531441335756, z=0.06355475410601596), Vec3(x=-0.3742909948568638, y=-0.7887800877482505, z=0.0432424192069254), Vec3(x=0.10330335280684722, y=0.4532664259542116, z=-0.14599048507716317), Vec3(x=-0.6423423391517531, y=0.1790717482121238, z=0.030089275476435695), Vec3(x=0.5117360595335754, y=-0.261321450926971, z=0.27880932220072596), Vec3(x=2.2204045353981883, y=1.2507839164810548, z=0.31285405488604034), Vec3(x=0.19816129275881167, y=0.10821097052507866, z=-1.0464537147510233), Vec3(x=0.8357801213442144, y=0.41406717615655, z=0.13284988469045), Vec3(x=-1.7872895301435108, y=-1.444968916516217, z=0.11795250499579046), Vec3(x=-1.2993094309960327, y=0.1675089293645442, z=0.09728766243052256), Vec3(x=-0.6548318793233818, y=0.8119054297432484, z=0.022927136495247913)] kJ/(nm mol)","[Vec3(x=0.18771716579726672, y=-1.0535177679087866, z=0.021866657185701577), Vec3(x=0.46426683293282167, y=-2.332986462441511, z=0.03296708306498175), Vec3(x=2.777880409302554, y=2.005960366311683, z=0.015959551493335944), Vec3(x=-3.2749876607593933, y=1.3034946362187156, z=0.0008989727814685544), Vec3(x=-2.3210042693755213, y=1.2814379938620277, z=0.03525859841666845), Vec3(x=2.4813865147645515, y=0.4778464137944525, z=0.11048085909788785), Vec3(x=-4.761449964394728, y=-2.5857963184139408, z=0.21103816805041298), Vec3(x=0.18501475085787433, y=1.1068736704489766, z=-0.4284373269760504), Vec3(x=1.7030340080594044, y=-1.4916626065101184, z=-0.028274480845106087), Vec3(x=0.4033089230990967, y=-0.671018989851575, z=0.0544541469287767), Vec3(x=2.544593135039804, y=2.719129333221474, z=0.013554568830968394), Vec3(x=-0.3897550769515661, y=-0.7597674212889842, z=-0.03976689861187943)] kJ/(nm mol)"
